Year  DOY Hour  Min  Dectime  RSS_Paved  RSS_Bldgs  RSS_EveTr  RSS_DecTr  RSS_Grass  RSS_BSoil  RSS_Water state_Pave state_Bldg state_EveT state_DecT state_Gras state_BSoi state_Wate         RS         RA         RB     RAsnow    vpd_hPa     avdens       avcp      s_hPa   psyc_hPa
2011    5    8    0   4.3333 66897.1559 66897.1559 66897.1559   404.4091   576.5139 66897.1559   765.2694     0.0000     0.0000     0.0000     0.1947     0.2875     0.0000     0.0557 66897.1559    55.1893     6.5434    81.6714     1.5661     1.2585  1008.4161     0.5318     0.6475
2011    5    9    0   4.3750 17631.9173 17631.9173 17631.9173   440.6050   604.2399 17631.9173   841.1568     0.0000     0.0000     0.0000     0.1785     0.2708     0.0000     0.0498 17631.9173    54.6761     6.5438    80.9290     1.6722     1.2581  1008.3431     0.5300     0.6470
2011    5   10    0   4.4167  5300.4399  5300.4399  5300.4399   469.8517   602.6466  5300.4399   863.3353     0.0000     0.0000     0.0000     0.1593     0.2510     0.0000     0.0431  5300.4399    54.1334     6.5451    80.1006     1.8975     1.2553  1008.3688     0.5461     0.6469
2011    5   11    0   4.4583  3639.1882  3639.1882  3639.1882   509.5119   601.4160  3639.1882   912.5032     0.0000     0.0000     0.0000     0.1337     0.2248     0.0000     0.0349  3639.1882    50.0203     6.5670    72.1978     2.3868     1.2522  1008.2543     0.5625     0.6464
2011    5   12    0   4.5000   857.9790   857.9790  1511.5532   362.3780   488.7066  1129.5048   385.4045     0.0844     0.0844     0.0887     0.1985     0.2897     0.0860     0.1128  3784.1852    49.9689     6.5702    71.8417     2.9059     1.2489  1008.1163     0.5780     0.6456
2011    5   13    0   4.5417   268.9687   268.9687   660.3838   220.8569   354.1542   452.1431   144.4022     0.1406     0.1406     0.1821     0.2706     0.3668     0.1482     0.1834  5048.6107    45.6036     6.6280    63.5067     3.0869     1.2465  1008.0907     0.5856     0.6449
2011    5   14    0   4.5833   421.0518   421.0518   746.8727   278.2617   407.7107   633.6994   212.9684     0.0982     0.0982     0.1646     0.2329     0.3342     0.1094     0.1441  4613.3917    48.0278     6.5951    67.9636     2.9389     1.2454  1008.1388     0.5816     0.6441
2011    5   15    0   4.6250   669.7362   669.7362  1031.4606   383.3592   535.9400   977.6602   322.8346     0.0761     0.0761     0.1508     0.2047     0.3079     0.0886     0.1177 20468.4266    54.0612     6.5480    79.3034     2.4303     1.2460  1008.2883     0.5672     0.6436
2011    5   16    0   4.6667   840.9484   840.9484  1181.2493   443.4883   599.6549  1207.0494   393.2009     0.0645     0.0645     0.1414     0.1863     0.2891     0.0771     0.1027 **********    54.7859     6.5445    81.0945     1.5350     1.2470  1008.6651     0.5543     0.6437
2011    5   17    0   4.7083  1085.5888  1085.5888  1425.4400   549.0243   723.6077  1535.7178   498.7510     0.0576     0.0576     0.1345     0.1735     0.2747     0.0698     0.0939 **********    61.4143     6.5595    94.4951     0.9677     1.2450  1009.0705     0.5637     0.6440
2011    5   18    0   4.7500   540.6510   540.6510   999.6147   408.2623   622.7890   867.8237   276.1368     0.1368     0.1368     0.2198     0.2547     0.3538     0.1472     0.1792 **********    70.6311     6.6429   113.0224     0.8416     1.2410  1009.3805     0.5889     0.6443
2011    5   19    0   4.7917   218.0090   218.0090   501.5246   194.6471   403.1143   441.6014    56.6092     0.2440     0.2440     0.4078     0.4383     0.5352     0.2482     0.3698  9999.9999    79.1585     6.7611   130.1470     0.7745     1.2372  1009.6752     0.6158     0.6447
2011    5   20    0   4.8333   322.1513   322.1513   426.2362   152.5412   366.6007   620.0819    11.8562     0.2068     0.2068     0.4970     0.5231     0.6171     0.2083     0.4674  9999.9999    86.8768     6.8921   145.7374     0.7997     1.2345  1009.8618     0.6367     0.6450
2011    5   21    0   4.8750   524.0952   524.0952   472.2374   175.8629   409.4527   933.7208    16.1611     0.1473     0.1473     0.4773     0.4999     0.5905     0.1486     0.4585  9999.9999    90.6201     6.9627   153.3464     0.8062     1.2327  1009.9961     0.6510     0.6452
2011    5   22    0   4.9167   719.7310   719.7310   538.4992   207.8787   470.4876  1231.4167    21.0445     0.1209     0.1209     0.4592     0.4788     0.5661     0.1222     0.4513  9999.9999    98.3983     7.1302   169.5066     0.8243     1.2321  1010.0470     0.6574     0.6453
2011    5   23    0   4.9583  1384.9084  1384.9084   946.8000   385.6854   837.0764  2222.5379    40.6010     0.1052     0.1052     0.4427     0.4604     0.5440     0.1064     0.4468  9999.9999   175.4147    16.8769   200.0000     0.9020     1.2320  1010.0085     0.6579     0.6453
2011    6    0    0   5.0000  1708.2290  1708.2290  1103.5546   460.9872   982.2904  2675.4243    46.7137     0.0949     0.0949     0.4280     0.4447     0.5243     0.0958     0.4459  9999.9999   200.0000    23.1015   200.0000     1.0545     1.2325  1009.8778     0.6532     0.6450
2011    6    1    0   5.0417  1840.1370  1840.1370  1137.1824   483.7407  1017.6703  2845.7324    46.6781     0.0872     0.0872     0.4142     0.4300     0.5058     0.0880     0.4455  9999.9999   200.0000    24.1880   200.0000     1.1820     1.2337  1009.6850     0.6404     0.6445
2011    6    2    0   5.0833  1690.5996  1690.5996  1002.2111   429.8147   899.8641  2625.2047    39.4232     0.0811     0.0811     0.4009     0.4160     0.4882     0.0817     0.4451  9999.9999   169.6105    14.2495   200.0000     1.1077     1.2365  1009.4922     0.6159     0.6440
2011    6    3    0   5.1250  2040.2073  2040.2073  1192.5636   523.9487  1077.2160  3096.3562    46.4875     0.0761     0.0761     0.3882     0.4024     0.4714     0.0767     0.4443  9999.9999   200.0000    19.7787   200.0000     1.1083     1.2385  1009.3480     0.6008     0.6438
2011    6    4    0   5.1667  2132.4879  2132.4879  1227.7452   547.1515  1113.7152  3211.8808    46.0605     0.0720     0.0720     0.3762     0.3898     0.4557     0.0725     0.4444  9999.9999   200.0000    24.9373   200.0000     1.1276     1.2393  1009.2530     0.5918     0.6434
2011    6    5    0   5.2083  2222.9631  2222.9631  1266.9224   572.4575  1153.8171  3323.8670    45.9643     0.0685     0.0685     0.3647     0.3777     0.4407     0.0689     0.4443  9999.9999   200.0000    29.5389   200.0000     1.1151     1.2396  1009.2190     0.5874     0.6432
2011    6    6    0   5.2500  2308.7062  2308.7062  1305.5272   598.2186  1193.2565  3426.7546    46.8182     0.0653     0.0653     0.3533     0.3656     0.4260     0.0657     0.4432  9999.9999   200.0000    32.1947   200.0000     1.1901     1.2403  1009.1147     0.5808     0.6429
2011    6    7    0   5.2917  1923.8574  1923.8574  1052.3429   482.9902   962.3326  2902.3082    39.2774     0.0618     0.0618     0.3413     0.3520     0.4108     0.0624     0.4370  9999.9999   150.1668    14.4368   197.2234     1.4257     1.2402  1008.9931     0.5818     0.6427
2011    6    8    0   5.3333   671.2178   671.2178   592.5746   249.2581   559.5273  1160.9576     7.1364     0.1402     0.1402     0.4173     0.4241     0.4836     0.1417     0.5093 **********    96.1232     7.1615   168.8871     1.5423     1.2397  1008.9693     0.5862     0.6428
2011    6    9    0   5.3750   157.6777   157.6777   274.2510    68.9853   283.3687   383.4158    -0.0000     0.3377     0.3377     0.7702     0.7692     0.8324     0.3399     0.8629 **********    98.9192     7.1498   171.0729     1.8795     1.2403  1008.7374     0.5815     0.6424
2011    6   10    0   5.4167    95.7892    95.7892    73.8518    -0.0000    89.5256   271.0941    -0.0000     0.3863     0.3863     1.2855     1.2735     1.3405     0.3882     1.4289 29039.9087    93.0424     6.9913   157.1252     1.7825     1.2424  1008.6217     0.5634     0.6419
2011    6   11    0   5.4583    26.7512    26.7512     3.8790    -0.0000     8.0020   148.7163    -0.0000     0.5183     0.5183     2.0878     2.0758     2.1253     0.5197     2.4541 21853.5468    86.1662     6.8710   143.8372     1.2193     1.2437  1008.8201     0.5510     0.6420
2011    6   12    0   5.5000     5.9420     5.9420    -0.0000    -0.0000    -0.0000   110.3163    -0.0000     0.5777     0.5777     2.8188     2.8164     2.8261     0.5788     4.2085 18835.0878    83.3328     6.8238   138.2771     1.0309     1.2445  1008.8322     0.5409     0.6416
2011    6   13    0   5.5417    15.7518    15.7518     0.0000     0.0000     0.0000   127.4976     0.0000     0.5445     0.5445     2.8495     2.8494     2.8497     0.5456     5.9973 17508.2106    84.8189     6.8669   142.2714     0.9233     1.2449  1008.8308     0.5342     0.6413
2011    6   14    0   5.5833     1.4293     1.4293    -0.0000    -0.0000    -0.0000    82.7949    -0.0000     0.6561     0.6561     3.0936     3.0936     3.0936     0.6568     8.2122 28763.2810    87.1120     6.9094   146.9544     0.8982     1.2461  1008.7558     0.5246     0.6410
2011    6   15    0   5.6250    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000    86.6682    -0.0000     0.6227     0.6227     3.0772     3.0772     3.0772     0.6236    10.9089 23802.4328    81.2713     6.8536   137.8574     0.8951     1.2497  1008.5519     0.5026     0.6407
2011    6   16    0   5.6667   143.6225   143.6225     0.0000     0.0000     0.0000   348.5199     0.0000     0.3475     0.3475     2.5130     2.5130     2.5130     0.3490    12.2706 37413.6219    97.2515     7.3283   177.7396     0.8932     1.2511  1008.5349     0.5010     0.6413
2011    6   17    0   5.7083   380.2017   380.2017     0.0000     0.0000     7.3023   753.6899     0.0000     0.2117     0.2117     1.9707     1.9707     1.9708     0.2140    12.3519 **********   111.2258     7.8740   200.0000     1.0533     1.2506  1008.5585     0.5136     0.6421
2011    6   18    0   5.7500   623.8712   623.8712    17.7089     0.0000    42.2404  1114.1536     0.0000     0.1459     0.1459     1.6622     1.6617     1.6638     0.1487    12.3270 **********   114.7339     7.8737   200.0000     1.1735     1.2506  1008.5963     0.5253     0.6431
2011    6   19    0   5.7917   926.1149   926.1149    57.2601    -0.0000    90.1018  1533.6866    -0.0000     0.1179     0.1179     1.4665     1.4640     1.4691     0.1208    12.3071  9999.9999   138.3881     8.5849   200.0000     1.2341     1.2501  1008.6947     0.5400     0.6442
2011    6   20    0   5.8333  1311.0011  1311.0011   109.8557     0.0000   154.0462  2084.3549     0.0000     0.1016     0.1016     1.3259     1.3214     1.3289     0.1044    12.2934  9999.9999   172.1520    17.5472   200.0000     1.1588     1.2512  1008.7486     0.5417     0.6451
2011    6   21    0   5.8750  1660.0880  1660.0880   167.4912     0.0000   222.2988  2563.8776     0.0000     0.0910     0.0910     1.2174     1.2114     1.2204     0.0935    12.2847  9999.9999   200.0000    49.7615   200.0000     1.1176     1.2522  1008.7907     0.5442     0.6458
2011    6   22    0   5.9167  1812.0213  1812.0213   207.2932     0.0000   265.7982  2757.1758     0.0000     0.0830     0.0830     1.1284     1.1211     1.1313     0.0854    12.2774  9999.9999   200.0000    44.6289   200.0000     1.0951     1.2533  1008.7992     0.5441     0.6464
2011    6   23    0   5.9583  1950.3820  1950.3820   246.3139     0.0000   308.4801  2930.6106     0.0000     0.0768     0.0768     1.0531     1.0445     1.0559     0.0791    12.2711  9999.9999   200.0000    59.1602   200.0000     1.0779     1.2538  1008.8267     0.5462     0.6469
2011    7    0    0   6.0000  2066.1354  2066.1354   283.1561     7.9652   348.6186  3074.2801     0.0000     0.0719     0.0719     0.9885     0.9790     0.9912     0.0740    12.2663  9999.9999   200.0000    54.8875   200.0000     1.0904     1.2548  1008.7864     0.5428     0.6471
2011    7    1    0   6.0417  2161.0040  2161.0040   317.7114    29.5809   386.1304  3191.6792    -0.0000     0.0680     0.0680     0.9322     0.9225     0.9348     0.0699    12.2629  9999.9999   200.0000    38.3676   200.0000     1.1228     1.2562  1008.6900     0.5344     0.6470
2011    7    2    0   6.0833  2239.2766  2239.2766   350.2882    50.5862   421.3995  3288.5760    -0.0000     0.0648     0.0648     0.8825     0.8730     0.8850     0.0665    12.2608  9999.9999   200.0000    21.8787   200.0000     1.1022     1.2580  1008.5938     0.5229     0.6468
2011    7    3    0   6.1250  1455.9150  1455.9150   219.9530    40.4532   263.2210  2238.5630     0.0000     0.0617     0.0617     0.8370     0.8271     0.8394     0.0634    12.2571  9999.9999   111.4724     7.3741   185.5255     0.9533     1.2598  1008.5905     0.5137     0.6470
2011    7    4    0   6.1667   369.3988   369.3988   124.5988    11.2951   152.9568   664.7209     0.0000     0.2110     0.2110     0.9718     0.9601     0.9743     0.2124    12.4327  9999.9999    81.7601     6.7782   133.7808     0.7764     1.2609  1008.6053     0.5047     0.6468
2011    7    5    0   6.2083   207.6274   207.6274    79.4594     0.0000   101.8723   419.6807     0.0000     0.2341     0.2341     1.1144     1.1014     1.1170     0.2349    12.6411  9999.9999    74.4324     6.6699   119.1188     0.6502     1.2613  1008.6279     0.4994     0.6466
2011    7    6    0   6.2500   146.8970   146.8970    58.8563    -0.0000    78.1226   316.7692    -0.0000     0.2793     0.2793     1.2150     1.2009     1.2177     0.2801    12.8156  9999.9999    68.7550     6.6062   107.9873     0.5692     1.2602  1008.6957     0.5017     0.6463
2011    7    7    0   6.2917   178.6228   178.6228    41.8652     0.0000    58.6303   362.7332     0.0000     0.2382     0.2382     1.3152     1.3005     1.3182     0.2392    13.0194  9999.9999    64.7203     6.5747   100.3897     0.5180     1.2592  1008.7526     0.5046     0.6461
2011    7    8    0   6.3333   292.5441   292.5441    50.8121     0.0000    67.2432   540.3475     0.0000     0.1546     0.1546     1.2018     1.1844     1.2055     0.1565    13.0000 **********    57.3718     6.5497    86.1078     0.4699     1.2570  1008.8815     0.5155     0.6461
2011    7    9    0   6.3750    48.3745    48.3745    11.6176     0.0000    18.0519   135.3576     0.0000     0.4609     0.4609     1.7792     1.7602     1.7834     0.4624    13.7083 **********    46.3299     6.6194    64.8188     0.5068     1.2533  1009.0667     0.5375     0.6463
2011    7   10    0   6.4167     7.2142     7.2142     0.0000     0.0000     0.0000    79.2933     0.0000     0.5600     0.5600     2.6948     2.6888     2.6962     0.5609    15.3750 42406.1110    54.9997     6.5551    81.3826     0.5069     1.2509  1009.1870     0.5502     0.6462
2011    7   11    0   6.4583    40.0858    40.0858    -0.0000    -0.0000    -0.0000   163.4507    -0.0000     0.4753     0.4753     2.6756     2.6752     2.6757     0.4761    16.7875 20563.4285    78.9709     6.8043   131.4266     0.5288     1.2479  1009.3819     0.5722     0.6466
2011    7   12    0   6.5000    19.4860    19.4860    -0.0000    -0.0000    -0.0000   176.0107    -0.0000     0.5508     0.5508     2.7711     2.7710     2.7711     0.5515    18.1369 11170.5119   116.3087     7.8890   195.0844     0.5797     1.2434  1009.6715     0.6058     0.6472
2011    7   13    0   6.5417   248.2296   248.2296     0.0000     0.0000     0.0000   514.7486     0.0000     0.2942     0.2942     2.3803     2.3803     2.3803     0.2954    19.0934  5485.9964   112.9490     7.9539   200.0000     0.6674     1.2393  1009.9121     0.6361     0.6475
2011    7   14    0   6.5833   527.4699   527.4699     1.7574    -0.0000    16.6743   911.4894    -0.0000     0.1636     0.1636     1.8615     1.8615     1.8619     0.1655    19.0723  5105.7121   112.0936     7.9357   197.9913     0.8179     1.2344  1010.2016     0.6748     0.6479
2011    7   15    0   6.6250   595.4249   595.4249    22.3181    -0.0000    43.9452   987.4661    -0.0000     0.1260     0.1260     1.5964     1.5952     1.5983     0.1287    19.0481  5650.9328    85.9707     6.9617   148.1614     1.2311     1.2282  1010.5197     0.7315     0.6486
