dectime dryQSresid
123.5417 NaN
123.5275 NaN
123.5833 NaN
123.5692 NaN
123.6250 NaN
123.6108 NaN
123.6667 NaN
123.6525 NaN
123.7083 NaN
123.6942 NaN
123.7500 NaN
123.7358 NaN
123.7917 NaN
123.7775 NaN
123.8333 NaN
123.8191 NaN
123.8750 NaN
123.8608 NaN
123.9167 NaN
123.9024 NaN
123.9583 NaN
123.9441 NaN
124.0000 NaN
123.9857 NaN
124.0417 NaN
124.0274 NaN
124.0833 NaN
124.0691 NaN
124.1250 NaN
124.1107 NaN
124.1667 NaN
124.1524 NaN
124.2083 NaN
124.1940 NaN
124.2500 NaN
124.2357 NaN
124.2917 NaN
124.2773 NaN
124.3333 NaN
124.3190 NaN
124.3750 NaN
124.3606 NaN
124.4167 NaN
124.4023 NaN
124.4583 NaN
124.4439 NaN
124.5000 NaN
124.4856 NaN
124.5417 NaN
124.5273 NaN
124.5833 NaN
124.5689 NaN
124.6250 NaN
124.6106 NaN
124.6667 NaN
124.6522 NaN
124.7083 NaN
124.6939 NaN
124.7500 NaN
124.7355 NaN
124.7917 NaN
124.7772 NaN
124.8333 NaN
124.8188 NaN
124.8750 NaN
124.8605 NaN
124.9167 NaN
124.9021 NaN
124.9583 NaN
124.9438 NaN
125.0000 NaN
124.9855 NaN
125.0417 NaN
125.0271 NaN
125.0833 NaN
125.0688 NaN
125.1250 NaN
125.1104 NaN
125.1667 NaN
125.1521 NaN
125.2083 NaN
125.1937 NaN
125.2500 NaN
125.2354 NaN
125.2917 NaN
125.2770 NaN
125.3333 NaN
125.3187 NaN
125.3750 NaN
125.3604 NaN
125.4167 NaN
125.4020 NaN
125.4583 NaN
125.4437 NaN
125.5000 NaN
125.4853 NaN
125.5417 NaN
125.5270 NaN
125.5833 NaN
125.5686 NaN
125.6250 NaN
125.6103 NaN
125.6667 NaN
125.6519 NaN
125.7083 NaN
125.6936 NaN
125.7500 NaN
125.7352 NaN
125.7917 NaN
125.7769 NaN
125.8333 NaN
125.8186 NaN
125.8750 NaN
125.8602 NaN
125.9167 NaN
125.9019 NaN
125.9583 NaN
125.9435 NaN
126.0000 NaN
125.9852 NaN
126.0417 NaN
126.0268 NaN
126.0833 NaN
126.0685 NaN
126.1250 NaN
126.1101 NaN
126.1667 NaN
126.1518 NaN
126.2083 NaN
126.1935 NaN
126.2500 NaN
126.2351 NaN
126.2917 NaN
126.2768 NaN
126.3333 NaN
126.3184 NaN
126.3750 NaN
126.3601 NaN
126.4167 NaN
126.4017 NaN
126.4583 NaN
126.4434 NaN
126.5000 NaN
126.4850 NaN
126.5417 NaN
126.5267 NaN
126.5833 NaN
126.5683 NaN
126.6250 NaN
126.6100 NaN
126.6667 NaN
126.6517 NaN
126.7083 NaN
126.6933 NaN
126.7500 NaN
126.7350 NaN
126.7917 NaN
126.7766 NaN
126.8333 NaN
126.8183 NaN
126.8750 NaN
126.8599 NaN
126.9167 NaN
126.9016 NaN
126.9583 NaN
126.9432 NaN
127.0000 NaN
126.9849 NaN
127.0417 NaN
127.0265 NaN
127.0833 NaN
127.0682 NaN
127.1250 NaN
127.1099 NaN
127.1667 NaN
127.1515 NaN
127.2083 NaN
127.1932 NaN
127.2500 NaN
127.2348 NaN
127.2917 NaN
127.2765 NaN
127.3333 NaN
127.3181 NaN
127.3750 NaN
127.3598 NaN
127.4167 NaN
127.4014 NaN
127.4583 NaN
127.4431 NaN
127.5000 NaN
127.4848 NaN
127.5417 NaN
127.5264 NaN
127.5833 NaN
127.5681 NaN
127.6250 NaN
127.6097 NaN
127.6667 NaN
127.6514 NaN
127.7083 NaN
127.6930 NaN
127.7500 NaN
127.7347 NaN
127.7917 NaN
127.7763 NaN
127.8333 NaN
127.8180 NaN
127.8750 NaN
127.8596 NaN
127.9167 NaN
127.9013 NaN
127.9583 NaN
127.9430 NaN
128.0000 NaN
127.9846 NaN
128.0417 NaN
128.0263 NaN
128.0833 NaN
128.0679 NaN
128.1250 NaN
128.1096 NaN
128.1667 NaN
128.1512 NaN
128.2083 NaN
128.1929 NaN
128.2500 NaN
128.2345 NaN
128.2917 NaN
128.2762 NaN
128.3333 NaN
128.3178 NaN
128.3750 NaN
128.3595 NaN
128.4167 NaN
128.4012 NaN
128.4583 NaN
128.4428 NaN
128.5000 NaN
128.4845 NaN
128.5417 NaN
128.5261 NaN
128.5833 NaN
128.5678 NaN
128.6250 NaN
128.6094 NaN
128.6667 NaN
128.6511 NaN
128.7083 NaN
128.6927 NaN
128.7500 NaN
128.7344 NaN
128.7917 NaN
128.7761 NaN
128.8333 NaN
128.8177 NaN
128.8750 NaN
128.8594 NaN
128.9167 NaN
128.9010 NaN
128.9583 NaN
128.9427 NaN
129.0000 NaN
128.9843 NaN
129.0417 NaN
129.0260 NaN
129.0833 NaN
129.0676 NaN
129.1250 NaN
129.1093 NaN
129.1667 NaN
129.1509 NaN
129.2083 NaN
129.1926 NaN
129.2500 NaN
129.2343 NaN
129.2917 NaN
129.2759 NaN
129.3333 NaN
129.3176 NaN
129.3750 NaN
129.3592 NaN
129.4167 NaN
129.4009 NaN
129.4583 NaN
129.4425 NaN
129.5000 NaN
129.4842 NaN
129.5417 NaN
129.5258 NaN
129.5833 NaN
129.5675 NaN
129.6250 NaN
129.6092 NaN
129.6667 NaN
129.6508 NaN
129.7083 NaN
129.6925 NaN
129.7500 NaN
129.7341 NaN
129.7917 NaN
129.7758 NaN
129.8333 NaN
129.8174 NaN
129.8750 NaN
129.8591 NaN
129.9167 NaN
129.9007 NaN
129.9583 NaN
129.9424 NaN
130.0000 NaN
129.9840 NaN
130.0417 NaN
130.0257 NaN
130.0833 NaN
130.0674 NaN
130.1250 NaN
130.1090 NaN
130.1667 NaN
130.1507 NaN
130.2083 NaN
130.1923 NaN
130.2500 NaN
130.2340 NaN
130.2917 NaN
130.2756 NaN
130.3333 NaN
130.3173 NaN
130.3750 NaN
130.3589 NaN
130.4167 NaN
130.4006 NaN
130.4583 NaN
130.4422 NaN
130.5000 NaN
130.4839 NaN
130.5417 NaN
130.5256 NaN
130.5833 NaN
130.5672 NaN
130.6250 NaN
130.6089 NaN
130.6667 NaN
130.6505 NaN
130.7083 NaN
130.6922 NaN
130.7500 NaN
130.7338 NaN
130.7917 NaN
130.7755 NaN
130.8333 NaN
130.8171 NaN
130.8750 NaN
130.8588 NaN
130.9167 NaN
130.9005 NaN
130.9583 NaN
130.9421 NaN
131.0000 NaN
130.9838 NaN
131.0417 NaN
131.0254 NaN
131.0833 NaN
131.0671 NaN
131.1250 NaN
131.1087 NaN
131.1667 NaN
131.1504 NaN
131.2083 NaN
131.1920 NaN
131.2500 NaN
131.2337 NaN
131.2917 NaN
131.2753 NaN
131.3333 NaN
131.3170 NaN
131.3750 NaN
131.3587 NaN
131.4167 NaN
131.4003 NaN
131.4583 NaN
131.4420 NaN
131.5000 NaN
131.4836 NaN
131.5417 NaN
131.5253 NaN
131.5833 NaN
131.5669 NaN
131.6250 NaN
131.6086 NaN
131.6667 NaN
131.6502 NaN
131.7083 NaN
131.6919 NaN
131.7500 NaN
131.7335 NaN
131.7917 NaN
131.7752 NaN
131.8333 NaN
131.8169 NaN
131.8750 NaN
131.8585 NaN
131.9167 NaN
131.9002 NaN
131.9583 NaN
131.9418 NaN
132.0000 NaN
131.9835 NaN
132.0417 NaN
132.0251 NaN
132.0833 NaN
132.0668 NaN
132.1250 NaN
132.1084 NaN
132.1667 NaN
132.1501 NaN
132.2083 NaN
132.1918 NaN
132.2500 -22.1853
132.2334 -14.0277
132.2917 17.1594
132.2751 61.2438
132.3333 89.3894
132.3167 77.8226
132.3750 75.3627
132.3584 93.8444
132.4167 92.2332
132.4000 100.7084
132.4583 128.0252
132.4417 130.1696
132.5000 121.1185
132.4833 107.1051
132.5417 52.7220
132.5250 -35.6840
132.5833 -88.1353
132.5666 3.8713
132.6250 158.3263
132.6083 177.4123
132.6667 106.6220
132.6500 42.5325
132.7083 -26.9375
132.6916 -63.3662
132.7500 -64.4025
132.7333 -66.7545
132.7917 -69.1215
132.7749 -59.0861
132.8333 -48.9804
132.8166 -57.0437
132.8750 -69.2774
132.8582 -71.5300
132.9167 -72.1517
132.8999 -80.1832
132.9583 -84.4250
132.9415 -76.2117
133.0000 -71.4305
132.9832 -82.6064
133.0417 -92.8025
133.0249 -85.3289
133.0833 -75.9387
133.0665 -80.9641
133.1250 -87.4081
133.1082 -79.0284
133.1667 -62.1471
133.1498 -48.1016
133.2083 -43.5059
133.1915 -46.3841
133.2500 -43.0573
133.2331 -26.9764
133.2917 -11.9669
133.2748 -9.6638
133.3333 -15.4081
133.3164 -25.5768
133.3750 -33.4957
133.3581 -36.8723
133.4167 -48.6595
133.3997 -68.1577
133.4583 -89.7595
133.4414 -97.3818
133.5000 -67.9005
133.4831 -18.9797
133.5417 4.1980
133.5247 -50.9602
133.5833 -137.2224
133.5664 -144.8063
133.6250 -112.5666
133.6080 -122.6582
133.6667 -151.8799
133.6497 -156.4122
133.7083 -149.0221
133.6913 -148.0822
133.7500 -138.8398
133.7330 -128.8948
133.7917 -137.1420
133.7746 -147.1243
133.8333 -145.2577
133.8163 -128.7185
133.8750 -113.8781
133.8579 -119.5350
133.9167 NaN
133.8996 NaN
133.9583 NaN
133.9413 NaN
134.0000 NaN
133.9829 NaN
134.0417 NaN
134.0246 NaN
134.0833 NaN
134.0662 NaN
134.1250 NaN
134.1079 NaN
134.1667 NaN
134.1495 NaN
134.2083 NaN
134.1912 NaN
134.2500 NaN
134.2328 NaN
134.2917 NaN
134.2745 NaN
134.3333 NaN
134.3162 NaN
134.3750 NaN
134.3578 NaN
134.4167 NaN
134.3995 NaN
134.4583 NaN
134.4411 NaN
134.5000 NaN
134.4828 NaN
134.5417 NaN
134.5244 NaN
134.5833 NaN
134.5661 NaN
134.6250 NaN
134.6077 NaN
134.6667 NaN
134.6494 NaN
134.7083 NaN
134.6910 NaN
134.7500 NaN
134.7327 NaN
134.7917 NaN
134.7744 NaN
134.8333 NaN
134.8160 NaN
134.8750 NaN
134.8577 NaN
134.9167 NaN
134.8993 NaN
134.9583 NaN
134.9410 NaN
135.0000 NaN
134.9826 NaN
135.0417 NaN
135.0243 NaN
135.0833 NaN
135.0659 NaN
135.1250 NaN
135.1076 NaN
135.1667 NaN
135.1492 NaN
135.2083 NaN
135.1909 NaN
135.2500 NaN
135.2326 NaN
135.2917 NaN
135.2742 NaN
135.3333 NaN
135.3159 NaN
135.3750 NaN
135.3575 NaN
135.4167 NaN
135.3992 NaN
135.4583 NaN
135.4408 NaN
135.5000 NaN
135.4825 NaN
135.5417 NaN
135.5241 NaN
135.5833 NaN
135.5658 NaN
135.6250 NaN
135.6075 NaN
135.6667 NaN
135.6491 NaN
135.7083 NaN
135.6908 NaN
135.7500 NaN
135.7324 NaN
135.7917 NaN
135.7741 NaN
135.8333 NaN
135.8157 NaN
135.8750 NaN
135.8574 NaN
135.9167 NaN
135.8990 NaN
135.9583 NaN
135.9407 NaN
136.0000 NaN
135.9823 NaN
136.0417 NaN
136.0240 NaN
136.0833 NaN
136.0657 NaN
136.1250 NaN
136.1073 NaN
136.1667 NaN
136.1490 NaN
136.2083 NaN
136.1906 NaN
136.2500 84.4252
136.2323 114.6880
136.2917 172.3944
136.2739 204.3187
136.3333 218.9724
136.3156 251.2855
136.3750 301.7768
136.3572 294.0502
136.4167 213.0506
136.3989 141.0344
136.4583 108.0530
136.4406 146.8124
136.5000 218.4412
136.4822 214.5342
136.5417 148.4630
136.5239 77.3963
136.5833 47.8852
136.5655 69.1013
136.6250 70.8706
136.6072 14.8598
136.6667 -52.6262
136.6488 -88.0702
136.7083 -115.4159
136.6905 -157.6250
136.7500 -200.7120
136.7321 -215.3395
136.7917 -208.1960
136.7738 -189.3785
136.8333 -160.0740
136.8154 -130.3199
136.8750 NaN
136.8571 NaN
136.9167 NaN
136.8988 NaN
136.9583 NaN
136.9404 NaN
137.0000 NaN
136.9821 NaN
137.0417 NaN
137.0237 NaN
137.0833 NaN
137.0654 NaN
137.1250 NaN
137.1070 NaN
137.1667 NaN
137.1487 NaN
137.2083 NaN
137.1903 NaN
137.2500 NaN
137.2320 NaN
137.2917 NaN
137.2736 NaN
137.3333 NaN
137.3153 NaN
137.3750 NaN
137.3570 NaN
137.4167 NaN
137.3986 NaN
137.4583 NaN
137.4403 NaN
137.5000 NaN
137.4819 NaN
137.5417 NaN
137.5236 NaN
137.5833 NaN
137.5652 NaN
137.6250 NaN
137.6069 NaN
137.6667 NaN
137.6485 NaN
137.7083 NaN
137.6902 NaN
137.7500 NaN
137.7319 NaN
137.7917 NaN
137.7735 NaN
137.8333 NaN
137.8152 NaN
137.8750 NaN
137.8568 NaN
137.9167 NaN
137.8985 NaN
137.9583 NaN
137.9401 NaN
138.0000 NaN
137.9818 NaN
138.0417 NaN
138.0234 NaN
138.0833 NaN
138.0651 NaN
138.1250 NaN
138.1067 NaN
138.1667 NaN
138.1484 NaN
138.2083 NaN
138.1901 NaN
138.2500 NaN
138.2317 NaN
138.2917 NaN
138.2734 NaN
138.3333 NaN
138.3150 NaN
138.3750 NaN
138.3567 NaN
138.4167 NaN
138.3983 NaN
138.4583 NaN
138.4400 NaN
138.5000 NaN
138.4816 NaN
138.5417 NaN
138.5233 NaN
138.5833 NaN
138.5649 NaN
138.6250 NaN
138.6066 NaN
138.6667 NaN
138.6483 NaN
138.7083 NaN
138.6899 NaN
138.7500 NaN
138.7316 NaN
138.7917 NaN
138.7732 NaN
138.8333 NaN
138.8149 NaN
138.8750 NaN
138.8565 NaN
138.9167 NaN
138.8982 NaN
138.9583 NaN
138.9398 NaN
139.0000 NaN
138.9815 NaN
139.0417 NaN
139.0232 NaN
139.0833 NaN
139.0648 NaN
139.1250 NaN
139.1065 NaN
139.1667 -102.2292
139.1481 -61.4532
139.2083 -34.6529
139.1898 -43.6750
139.2500 -41.3891
139.2314 7.5026
139.2917 65.9005
139.2731 87.8426
139.3333 92.6376
139.3147 83.3525
139.3750 58.9175
139.3564 64.3134
139.4167 98.5485
139.3980 116.1865
139.4583 110.8047
139.4397 126.3750
139.5000 151.6228
139.4814 107.1042
139.5417 16.3227
139.5230 -42.2796
139.5833 -65.8983
139.5647 -91.8312
139.6250 -111.9607
139.6063 -91.1748
139.6667 -74.4487
139.6480 -99.6748
139.7083 -153.5347
139.6896 -220.7241
139.7500 -257.1313
139.7313 -214.8942
139.7917 -153.3549
139.7729 -142.7433
139.8333 -150.0506
139.8146 -130.8674
139.8750 -101.8124
139.8563 -101.2321
139.9167 -117.5423
139.8979 -118.9671
139.9583 -109.3544
139.9396 -94.7923
140.0000 -78.8919
139.9812 -74.4363
140.0417 -74.1051
140.0229 -68.9837
140.0833 -67.7331
140.0645 -78.7362
140.1250 -91.8381
140.1062 -77.8777
140.1667 -47.4175
140.1478 -29.8529
140.2083 -21.7104
140.1895 -24.8324
140.2500 -38.1532
140.2311 -41.6531
140.2917 -31.3983
140.2728 -6.6862
140.3333 24.6683
140.3145 40.4193
140.3750 51.8448
140.3561 138.1702
140.4167 263.4057
140.3978 291.1643
140.4583 258.6725
140.4394 216.6880
140.5000 167.2447
140.4811 137.8802
140.5417 105.7825
140.5227 44.2411
140.5833 -19.2213
140.5644 -54.6912
140.6250 -88.8052
140.6060 -150.1931
140.6667 -215.5503
140.6477 -247.4314
140.7083 -259.9491
140.6893 -268.5023
140.7500 -274.3654
140.7310 -268.7002
140.7917 -243.1462
140.7727 -201.8272
140.8333 -163.6265
140.8143 -146.0448
140.8750 -136.9558
140.8560 -122.3415
140.9167 -110.2351
140.8976 -110.7517
140.9583 -113.0425
140.9393 -105.8556
141.0000 -95.5825
140.9809 -90.7610
141.0417 -89.7896
141.0226 -88.6507
141.0833 -86.4041
141.0642 -83.9173
141.1250 -86.3326
141.1059 -84.5934
141.1667 -71.4485
141.1476 -50.7263
141.2083 -26.0548
141.1892 25.2877
141.2500 97.8605
141.2309 146.7925
141.2917 178.8137
141.2725 217.0748
141.3333 256.7081
141.3142 285.6510
141.3750 318.9630
141.3558 349.5804
141.4167 330.2220
141.3975 245.1424
141.4583 151.4545
141.4391 99.2459
141.5000 85.5193
141.4808 76.8585
141.5417 50.6877
141.5224 45.2169
141.5833 44.1293
141.5641 -9.7669
141.6250 -72.1331
141.6058 -87.6139
141.6667 -105.9500
141.6474 -186.9300
141.7083 -286.8133
141.6891 -321.8491
141.7500 -300.7959
141.7307 -258.2637
141.7917 -216.0616
141.7724 -191.4643
141.8333 -175.3188
141.8140 -154.7552
141.8750 -132.7655
141.8557 -119.1520
141.9167 -110.9958
141.8973 -103.6989
141.9583 -98.1654
141.9390 -97.0926
142.0000 -98.2312
141.9806 -98.1291
142.0417 -103.2496
142.0223 -108.6521
142.0833 -100.0934
142.0640 -82.5205
142.1250 -70.0823
142.1056 -72.6264
142.1667 -81.5180
142.1473 -66.0340
142.2083 -41.0875
142.1889 -18.5326
142.2500 12.9516
142.2306 25.9114
142.2917 24.2478
142.2722 47.6641
142.3333 86.8927
142.3139 71.9224
142.3750 28.9964
142.3555 89.4515
142.4167 198.6980
142.3972 233.7202
142.4583 230.6783
142.4389 193.0216
142.5000 130.4663
142.4805 92.6674
142.5417 73.9912
142.5222 54.1899
142.5833 12.1471
142.5638 -54.3761
142.6250 -124.3908
142.6055 -176.2794
142.6667 -222.2556
142.6471 -270.1098
142.7083 -290.9165
142.6888 -262.7095
142.7500 -229.0047
142.7304 -222.4842
142.7917 -223.3115
142.7721 -205.6510
142.8333 -174.3195
142.8137 -147.2471
142.8750 -125.4595
142.8554 -110.5039
142.9167 -104.7364
142.8971 -105.8052
142.9583 -104.9194
142.9387 -97.2976
143.0000 -91.8611
142.9804 -96.4328
143.0417 -103.9470
143.0220 -105.3152
143.0833 -104.2207
143.0637 -105.9028
143.1250 -107.0159
143.1053 -92.6459
143.1667 -67.2572
143.1470 -46.3928
143.2083 -25.6843
143.1886 22.6121
143.2500 83.3631
143.2303 115.3822
143.2917 150.0836
143.2720 217.1176
143.3333 261.9914
143.3136 217.3414
143.3750 152.9383
143.3553 130.3960
143.4167 88.2634
143.3969 -13.1327
143.4583 -100.6148
143.4386 -55.5152
143.5000 36.0576
143.4802 -20.3037
143.5417 -170.6819
143.5219 -215.3701
143.5833 -150.8349
143.5635 -61.0501
143.6250 19.8275
143.6052 33.9138
143.6667 -8.3178
143.6468 -36.1268
143.7083 -40.6472
143.6885 -48.0862
143.7500 -52.5339
143.7302 -47.0065
143.7917 -58.7121
143.7718 -101.3468
143.8333 -141.1921
143.8135 -133.9809
143.8750 -104.8137
143.8551 -96.8358
143.9167 -100.3202
143.8968 -98.3726
143.9583 -95.5929
143.9384 -98.7490
144.0000 -102.5435
143.9801 -101.8345
144.0417 -96.9571
144.0217 -90.7743
144.0833 -89.2750
144.0634 -94.1244
144.1250 -95.7950
144.1050 -76.1470
144.1667 -45.7394
144.1467 -27.1493
144.2083 -11.8241
144.1884 35.9225
144.2500 100.1451
144.2300 132.6731
144.2917 150.3047
144.2717 179.4233
144.3333 214.2171
144.3133 243.4852
144.3750 281.8213
144.3550 333.9341
144.4167 371.3543
144.3966 370.3155
144.4583 339.2077
144.4383 294.9605
144.5000 259.8746
144.4799 245.7018
144.5417 219.0936
144.5216 157.8358
144.5833 99.4737
144.5633 73.5539
144.6250 41.6045
144.6049 -29.8915
144.6667 -107.6214
144.6466 -150.3625
144.7083 -174.5584
144.6882 -201.1261
144.7500 -225.5798
144.7299 -231.4392
144.7917 -228.8221
144.7715 -220.9964
144.8333 -194.8866
144.8132 -152.6323
144.8750 -114.3857
144.8548 -101.6973
144.9167 -103.8911
144.8965 -104.1435
144.9583 -100.8417
144.9381 -95.3393
145.0000 -84.4409
144.9798 -66.0466
145.0417 -54.3124
145.0215 -63.2268
145.0833 -75.1590
145.0631 -71.9528
145.1250 -61.1909
145.1048 -50.0436
145.1667 -52.7343
145.1464 -69.0890
145.2083 -62.1455
145.1881 -7.0680
145.2500 40.8694
145.2297 29.5115
145.2917 10.1569
145.2714 56.0327
145.3333 131.5362
145.3130 148.8733
145.3750 149.9685
145.3547 193.9699
145.4167 219.8948
145.3963 171.9255
145.4583 110.3692
145.4380 101.7836
145.5000 110.6113
145.4797 83.5106
145.5417 49.9612
145.5213 53.2832
145.5833 51.9375
145.5630 4.3145
145.6250 -36.9480
145.6046 -19.5841
145.6667 -6.5413
145.6463 -63.6126
145.7083 -142.7816
145.6879 -175.7866
145.7500 -184.2893
145.7296 -191.5721
145.7917 -188.6203
145.7712 -170.6829
145.8333 -146.7215
145.8129 -126.7227
145.8750 -115.0510
145.8546 -114.7383
145.9167 -115.5649
145.8962 -107.2458
145.9583 -93.6825
145.9379 -88.7017
146.0000 -91.5840
145.9795 -90.4883
146.0417 -82.8750
146.0212 -66.1406
146.0833 -47.2711
146.0628 -51.1254
146.1250 -71.0003
146.1045 -69.7407
146.1667 -50.4671
146.1461 -33.6660
146.2083 -28.8807
146.1878 -8.0721
146.2500 42.7852
146.2294 84.3828
146.2917 101.1379
146.2711 97.5597
146.3333 93.8658
146.3128 110.7596
146.3750 154.8350
146.3544 205.4606
146.4167 223.2572
146.3961 205.2146
146.4583 188.6692
146.4377 169.2361
146.5000 133.1913
146.4794 86.2955
146.5417 41.7940
146.5210 82.4856
146.5833 155.0705
146.5627 68.7044
146.6250 -110.2794
146.6043 -202.1652
146.6667 -220.1132
146.6460 -191.1817
146.7083 -139.9315
146.6877 -121.2829
146.7500 -137.3723
146.7293 -165.9831
146.7917 -177.0276
146.7710 -137.6215
146.8333 -80.3847
146.8126 -58.5666
146.8750 -60.4182
146.8543 -66.3080
146.9167 -73.9796
146.8959 -74.8114
146.9583 -71.8981
146.9376 -74.9385
147.0000 -79.1015
146.9792 -74.5968
147.0417 -62.7089
147.0209 -60.5181
147.0833 -77.5920
147.0625 -93.9065
147.1250 -91.4244
147.1042 -67.9696
147.1667 -38.5995
147.1459 -23.9701
147.2083 -29.5370
147.1875 -49.8923
147.2500 -67.0992
147.2292 -61.4884
147.2917 -35.8953
147.2708 1.0730
147.3333 35.8187
147.3125 39.7326
147.3750 23.5092
147.3541 6.7044
147.4167 -14.0546
147.3958 -2.1958
147.4583 41.0100
147.4374 58.1692
147.5000 54.6347
147.4791 37.8649
147.5417 10.0627
147.5207 25.7762
147.5833 62.8769
147.5624 7.7455
147.6250 -106.1691
147.6041 -139.6971
147.6667 -109.3794
147.6457 -82.9961
147.7083 -67.1295
147.6874 -60.6405
147.7500 -56.0106
147.7290 -54.3564
147.7917 -63.5791
147.7707 -89.0894
147.8333 -122.5799
147.8123 -135.5628
147.8750 -128.4550
147.8540 -112.7042
147.9167 -95.6683
147.8956 -88.2889
147.9583 -87.3279
147.9373 -87.2101
148.0000 -88.0817
147.9790 -91.7975
148.0417 -98.3275
148.0206 -105.7241
148.0833 -110.7374
148.0623 -105.1379
148.1250 -91.4389
148.1039 -78.4062
148.1667 -60.4790
148.1456 -23.6676
148.2083 8.3221
148.1872 7.9798
148.2500 14.2658
148.2289 46.2982
148.2917 83.0581
148.2705 136.3209
148.3333 177.7480
148.3122 130.6219
148.3750 47.3901
148.3538 51.2537
148.4167 123.8645
148.3955 245.0469
148.4583 375.4943
148.4372 373.1493
148.5000 286.9470
148.4788 236.6416
148.5417 215.5244
148.5205 200.2232
148.5833 186.8395
148.5621 172.0517
148.6250 140.5355
148.6038 88.1223
148.6667 32.6026
148.6454 -5.2215
148.7083 -37.0644
148.6871 -79.3339
148.7500 -123.5879
148.7287 -144.3423
148.7917 -148.7068
148.7704 -148.4225
148.8333 -146.2889
148.8120 -146.5697
148.8750 -142.7847
148.8537 -133.0231
148.9167 -118.9725
148.8954 -106.9442
148.9583 -104.3169
148.9370 -111.6195
149.0000 -115.9153
148.9787 -99.0416
149.0417 -73.5936
149.0203 -64.1615
149.0833 -61.9230
149.0620 -60.5715
149.1250 -64.4398
149.1036 -64.5463
149.1667 -57.8925
149.1453 -44.5965
149.2083 -29.9490
149.1869 -24.0071
149.2500 -27.7277
149.2286 -36.2999
149.2917 -36.2062
149.2703 -2.3643
149.3333 42.7114
149.3119 29.9766
149.3750 -13.4086
149.3536 -6.9100
149.4167 26.7227
149.3952 32.2600
149.4583 20.3820
149.4369 3.9478
149.5000 -21.1902
149.4785 -39.2028
149.5417 -47.4372
149.5202 -69.0152
149.5833 -90.3488
149.5618 -70.2211
149.6250 -39.6170
149.6035 -41.0493
149.6667 -44.0624
149.6451 -26.0141
149.7083 -14.9233
149.6868 -34.9188
149.7500 -65.5842
149.7285 -71.8438
149.7917 -67.2852
149.7701 -71.3727
149.8333 -77.3448
149.8118 -75.6965
149.8750 -69.6914
149.8534 -66.9413
149.9167 -64.3110
149.8951 -59.2792
149.9583 -54.4469
149.9367 -51.6125
150.0000 -49.5879
149.9784 -47.3643
150.0417 -45.6018
150.0200 -44.1676
150.0833 -43.0034
150.0617 -42.3754
150.1250 -42.0531
150.1034 -39.9646
150.1667 -39.6968
150.1450 -41.2982
150.2083 -35.2449
150.1867 -19.5228
150.2500 -8.6212
150.2283 -8.2524
150.2917 -6.6215
150.2700 3.9872
150.3333 17.5012
150.3116 16.3084
150.3750 2.0799
150.3533 -12.4539
150.4167 -18.2567
150.3949 -13.7533
150.4583 -11.7427
150.4366 -13.4517
150.5000 -9.9059
150.4782 0.4527
150.5417 0.8120
150.5199 -18.1390
150.5833 -32.3853
150.5616 -5.5729
150.6250 39.8651
150.6032 38.9988
150.6667 15.0797
150.6449 20.1000
150.7083 25.7746
150.6865 -17.4311
150.7500 -82.9946
150.7282 -106.3082
150.7917 -98.9846
150.7698 -91.4223
150.8333 -90.2971
150.8115 -95.6550
150.8750 -97.2689
150.8531 -89.5161
150.9167 -80.0637
150.8948 -80.0848
150.9583 -83.8176
150.9364 -82.3580
151.0000 -79.1275
150.9781 -75.3346
151.0417 -68.6280
151.0198 -64.8625
151.0833 -67.3414
151.0614 -71.0001
151.1250 -71.4626
151.1031 -46.2774
151.1667 -4.3923
151.1447 4.6504
151.2083 -7.8925
151.1864 20.6391
151.2500 84.1555
151.2280 144.8145
151.2917 196.7763
151.2697 222.5503
151.3333 225.2817
151.3113 156.3916
151.3750 32.9406
151.3530 15.0490
151.4167 92.4929
151.3947 142.5532
151.4583 154.5526
151.4363 177.0843
151.5000 217.1911
151.4780 219.8749
151.5417 189.4461
151.5196 168.3666
151.5833 149.9405
151.5613 148.1907
151.6250 168.4414
151.6029 155.8011
151.6667 108.2583
151.6446 64.0207
151.7083 1.0210
151.6862 -95.9844
151.7500 -166.7335
151.7279 -150.3012
151.7917 -114.7904
151.7695 -130.3844
151.8333 -154.5660
151.8112 -137.6235
151.8750 -93.8081
151.8529 -61.4246
151.9167 -69.9918
151.8945 -124.0671
151.9583 -165.4804
151.9362 -145.8798
152.0000 -103.6638
151.9778 -91.1249
152.0417 -96.4893
152.0195 -92.1185
152.0833 -82.3741
152.0611 -75.7304
152.1250 -72.6500
152.1028 -62.2493
152.1667 -43.8763
152.1444 -33.0544
152.2083 -29.1300
152.1861 3.7281
152.2500 58.8893
152.2277 89.0694
152.2917 90.3940
152.2694 78.7177
152.3333 101.9849
152.3111 182.0709
152.3750 235.7668
152.3527 125.6796
152.4167 -59.1274
152.3944 -35.0013
152.4583 157.1264
152.4360 307.7505
152.5000 393.7905
152.4777 390.6846
152.5417 317.8362
152.5193 274.8868
152.5833 254.5702
152.5610 200.3575
152.6250 128.8071
152.6026 63.3147
152.6667 6.7466
152.6443 -23.4048
152.7083 -40.1203
152.6860 -63.2718
152.7500 -95.6861
152.7276 -119.4986
152.7917 -130.3233
152.7693 -129.2739
152.8333 -122.4346
152.8109 -122.4686
152.8750 -121.1210
152.8526 -111.9963
152.9167 -99.6016
152.8942 -92.4754
